year,product_code,pci
2003,68,0.37700936148564
2004,68,0.385058349370956
2005,68,0.364933276176453
2006,68,0.330988721052806
2007,68,0.370493463923534
2008,68,0.303160255153974
2009,68,0.359329983840386
2010,68,0.37873227018863
2011,68,0.297084215066085
2012,68,0.258870634126167
2013,68,0.27412305076917
2014,68,0.240331717083852
2015,68,0.334519857292374
2016,68,0.297142639259497
2017,68,0.265182161827882
1995,69,0.162618902777987
1996,69,0.182508068159223
1997,69,0.196057888013976
1998,69,0.139935199703489
1999,69,0.126616538901414
2000,69,0.106860583381993
2001,69,0.0627362121428762
2002,69,0.0374784730374813
2003,69,0.00865770690143108
2004,69,0.0247403968657766
2005,69,0.0398463848978281
2006,69,0.0547864099166223
2007,69,0.133743787184358
2008,69,0.164142999265875
2009,69,0.122412616453533
2010,69,0.0385141457830157
2011,69,0.0694347928677287
2012,69,0.0885487621916192
2013,69,0.0929388505007539
2014,69,0.0574093907406288
2015,69,-0.0595193481338876
2016,69,0.126903157015996
2017,69,-0.0283495209046773
1995,70,0.559095348790288
1996,70,0.567813739739358
1997,70,0.592394801229239
1998,70,0.600731225684285
1999,70,0.552819297090173
2000,70,0.571172031760216
2001,70,0.520400544255972
2002,70,0.524547492340207
2003,70,0.553375112451613
2004,70,0.651036431267858
2005,70,0.625760283321142
2006,70,0.673097169771791
2007,70,0.621368598379195
2008,70,0.655733192712069
2009,70,0.690156323462725
2010,70,0.661107610911131
2011,70,0.713414495438337
2012,70,0.769904055818915
2013,70,0.647904051840305
2014,70,0.653564201749396
2015,70,0.694726520963013
2016,70,0.667916104197502
2017,70,0.736273093443168
1995,71,-0.523402468986913
1996,71,-0.466266494244337
1997,71,-0.41177815090244
1998,71,-0.28229224231715
1999,71,-0.329098283830616
2000,71,-0.274461407110923
2001,71,-0.401251959097054
2002,71,-0.286279415918721
2003,71,-0.366098980108897
2004,71,-0.17657792630295
2005,71,-0.24894416383985
2006,71,-0.189662547109442
2007,71,-0.0898196506831381
2008,71,-0.186446214185303
2009,71,-0.2403722820907
2010,71,-0.152823795047071
2011,71,-0.0826673980595337
2012,71,-0.0602123199237718
2013,71,-0.131859038439062
2014,71,-0.0413793515827921
2015,71,-0.00996144015031556
2016,71,-0.0735753898301886
2017,71,-0.181650292542246
1995,72,0.456422926633266
1996,72,0.426513214948876
1997,72,0.519662227706406
1998,72,0.509043120040462
1999,72,0.489231728739908
2000,72,0.449725746530397
2001,72,0.423744328448485
2002,72,0.510253256572218
2003,72,0.471406963878665
2004,72,0.440282108968702
2005,72,0.435362784448883
2006,72,0.409098764303429
2007,72,0.516782875526054
2008,72,0.421385984442293
2009,72,0.451498145366023
2010,72,0.4645132752023
2011,72,0.417469772253314
2012,72,0.383997167011016
2013,72,0.436062208023565
2014,72,0.389010106430164
2015,72,0.425849748197301
2016,72,0.40634497845995
2017,72,0.390604293873084
1995,73,0.359761675748114
1996,73,0.402268756986954
1997,73,0.387911884257427
1998,73,0.306731337502312
1999,73,0.296042858157307
2000,73,0.256981897955904
2001,73,0.31090617330315
2002,73,0.316051874453059
2003,73,0.323946630546393
2004,73,0.393714703906041
2005,73,0.293771349547359
2006,73,0.366961793902402
2007,73,0.358280692249537
2008,73,0.408213111500327
2009,73,0.325267185600331
2010,73,0.331482572051195
2011,73,0.284242946941119
2012,73,0.302313500298904
2013,73,0.356994986820679
2014,73,0.331417547252316
2015,73,0.314930191673249
2016,73,0.301548508067544
2017,73,0.282494662329555
1995,74,0.141122979945258
1996,74,0.104295580991005
1997,74,0.254539968543931
1998,74,0.262935766656148
1999,74,0.158705949930376
2000,74,0.215075157190624
2001,74,0.24955642889989
2002,74,0.13606821569173
2003,74,0.056779074041467
2004,74,0.172881131109438
2005,74,0.0799874340821254
2006,74,0.295782916836048
2007,74,-0.00725708156824112
2008,74,0.0124922408477256
2009,74,0.0678254263965707
2010,74,0.0775208560455787
2011,74,0.0509976158408742
2012,74,-0.0677790897653291
2013,74,0.125737899718316
2014,74,0.0847591720674628
2015,74,0.105153226146573
2016,74,0.235851144614188
2017,74,0.0820463236628307
1995,75,0.648528411984444
1996,75,0.801633632509038
1997,75,0.794990224763751
1998,75,0.801582460757345
1999,75,0.91198079707101
2000,75,0.811991101596504
2001,75,0.901267282548361
2002,75,1.11242718901485
2003,75,0.862903555156663
2004,75,0.764414552599192
2005,75,0.92394839040935
2006,75,0.663423165678978
2007,75,0.653684272430837
2008,75,0.73199871648103
2009,75,0.703000366687775
2010,75,0.813695672899485
2011,75,0.668399536050856
2012,75,0.672947814688087
2013,75,0.468458632007241
2014,75,0.261321634054184
2015,75,0.383579504676163
2016,75,0.55255170725286
2017,75,0.426809454336762
1995,76,0.205180654767901
1996,76,0.23830505416845
1997,76,0.173366935923696
1998,76,0.243989160517231
1999,76,0.134003220824525
2000,76,0.169597249099752
2001,76,0.11255255935248
2002,76,0.117667457088828
2003,76,0.261670059990138
2004,76,0.24527459172532
2005,76,0.281963306479156
2006,76,0.25856847804971
2007,76,0.303209514124319
2008,76,0.185864004306495
2009,76,0.197579638799652
2010,76,0.22544533200562
2011,76,0.215838734293357
2012,76,0.178533968050033
2013,76,0.217053037835285
2014,76,0.115655219880864
2015,76,0.161463470431045
2016,76,0.132950466126204
2017,76,0.140453650616109
1995,78,-0.162281185388565
1996,78,-0.452364763865868
1997,78,-0.185035953919093
1998,78,-0.3936904023091
1999,78,-0.140634958942731
2000,78,-0.164497445027033
2001,78,-0.106158651411533
2002,78,-0.245595682412386
2003,78,-0.0488985627889633
2004,78,-0.172517577807109
2005,78,-0.154410416881243
2006,78,-0.61752879122893
2007,78,-0.682075540224711
2008,78,-0.766719470421473
2009,78,-0.699364970127741
2010,78,-0.464086525142193
2011,78,-0.405796624720097
2012,78,-0.020175834496816
2013,78,-0.285866393397252
2014,78,-0.164691127836704
2015,78,-0.0492663830518723
2016,78,0.209455748399099
2017,78,-0.378979527950287
1995,79,0.30415440350771
1996,79,0.288575091532299
1997,79,0.10750193840691
1998,79,0.27261665889195
1999,79,0.0151758875165667
2000,79,0.160488263836929
2001,79,0.0536294308091913
2002,79,0.0476868418710572
2003,79,-0.0297125663076128
2004,79,-0.115424173751048
2005,79,0.0312087176633733
2006,79,0.0441120628799711
2007,79,-0.141411155462265
2008,79,-0.01194081561906
2009,79,-0.0768766185002668
2010,79,-0.226719803043774
2011,79,-0.0840349495410919
2012,79,-0.0445561142904418
2013,79,0.19411995687655
2014,79,0.260204783507756
2015,79,0.169746757950634
2016,79,0.256336703896523
2017,79,0.10024593770504
1995,80,-0.0904235547142369
1996,80,-0.0299059459939599
1997,80,-0.430287258433444
1998,80,-0.24119709671608
1999,80,0.0677892182554517
2000,80,-0.280314058065414
2001,80,-0.063567651701825
2002,80,-0.256852999329567
2003,80,-0.287381312676839
2004,80,-0.0521698711173875
2005,80,-0.0590280717504876
2006,80,-0.270840727591089
2007,80,-0.386895901257438
2008,80,0.0477148869207927
2009,80,0.352789015642234
2010,80,0.0754516100777047
2011,80,0.23217069038323
2012,80,-0.0331424645015172
2013,80,0.449437827936241
2014,80,0.535173323537622
2015,80,0.729035471166883
2016,80,0.73371176634516
2017,80,0.115272466093302
1995,81,0.293742027420264
1996,81,0.156819473092373
1997,81,0.244488269663774
1998,81,0.251239670583835
1999,81,0.217897340368766
2000,81,0.367582735390617
2001,81,0.405025582330731
2002,81,0.487988967161912
2003,81,0.459498696602308
2004,81,0.378024028470883
2005,81,0.391169569813288
2006,81,0.484969712220705
2007,81,0.318091470533266
2008,81,0.281724526331975
2009,81,0.377861323838051
2010,81,0.547333600429388
2011,81,0.460256378238018
2012,81,0.643854865087913
2013,81,0.422966953653556
2014,81,0.399066099467186
2015,81,0.353730007432974
2016,81,0.45430819518291
2017,81,0.554411495390993
1995,82,0.501934605340163
1996,82,0.542116286419332
1997,82,0.565499973918001
1998,82,0.534506213575757
1999,82,0.665958252673348
2000,82,0.604732555647691
2001,82,0.692043196658293
2002,82,0.622383066515128
2003,82,0.74140102166372
2004,82,0.638025468587875
2005,82,0.630876432359219
2006,82,0.648760484655698
2007,82,0.678949717183908
2008,82,0.679370721181234
2009,82,0.620744990805785
2010,82,0.822765066847205
2011,82,0.769611648345987
2012,82,0.798389085320135
2013,82,0.767991138994694
2014,82,0.771889559924603
2015,82,0.692272788534562
2016,82,0.703622126082579
2017,82,0.824402501185735
1995,83,0.3796607025645
1996,83,0.362399617379362
1997,83,0.36951972882856
1998,83,0.375344734300267
1999,83,0.410846775143661
2000,83,0.401672967116941
2001,83,0.366971671581268
2002,83,0.388661599972031
2003,83,0.507995346730406
2004,83,0.42289233749563
2005,83,0.422708050771193
2006,83,0.470505570823496
2007,83,0.421245854347944
2008,83,0.438575867902149
2009,83,0.4540193868293
2010,83,0.513347700238228
2011,83,0.401715148578991
2012,83,0.476388551294804
2013,83,0.428765690462156
2014,83,0.435903031040322
2015,83,0.496814307841388
2016,83,0.434786942872134
2017,83,0.508167318322442
1995,84,1.1551025374659
1996,84,1.11788132295889
1997,84,1.09095723181963
1998,84,1.08426743947408
1999,84,0.988875555466203
2000,84,1.00378054473549
2001,84,1.013191949357
2002,84,0.972424728445271
2003,84,1.01900166702621
2004,84,0.966893717389116
2005,84,0.946208014843218
2006,84,1.02676233793883
2007,84,1.0575282324982
2008,84,0.996827022687477
2009,84,0.94204991797314
2010,84,0.93493674520184
2011,84,1.00293385713252
2012,84,1.01176570592558
2013,84,0.934737649516148
2014,84,0.981277200754951
2015,84,0.981908539386795
2016,84,0.962588031896774
2017,84,0.992906834897311
1995,85,0.514304036584993
1996,85,0.554175183642656
1997,85,0.552261193923187
1998,85,0.610860824104748
1999,85,0.623611248563975
2000,85,0.723680242954288
2001,85,0.776837807299065
2002,85,0.713570613181219
2003,85,0.709400694817305
2004,85,0.762991214869544
2005,85,0.786388038812826
2006,85,0.820208908058703
2007,85,0.789735032633568
2008,85,0.85481786262244
2009,85,0.823858213533337
2010,85,0.835776295668135
2011,85,0.838585395559979
2012,85,0.868194233470907
2013,85,0.829869774131415
2014,85,0.842887909772495
2015,85,0.810221217184638
2016,85,0.804896502289921
2017,85,0.803444337255011
1995,86,0.645006110270818
1996,86,0.715327706601885
1997,86,0.662604038914045
1998,86,0.68280694882075
1999,86,0.852766493128406
2000,86,0.762040476004283
2001,86,0.955032305171092
2002,86,0.756241051894095
2003,86,0.841728404992157
2004,86,0.847315092881521
2005,86,0.870746715201272
2006,86,0.695527373399172
2007,86,0.812503077917629
2008,86,0.708124895890554
2009,86,0.849282593776782
2010,86,0.903845655421416
2011,86,0.843935028546386
2012,86,0.46367298397753
2013,86,0.506136044032044
2014,86,0.438183416922887
2015,86,0.347778429587682
2016,86,0.617817231350475
2017,86,0.740192852086491
1995,87,0.615223951172084
1996,87,0.656258207280189
1997,87,0.594275492243469
1998,87,0.707167899468914
1999,87,0.748632523231208
2000,87,0.76585135073401
2001,87,0.631598652806133
2002,87,0.721328035462648
2003,87,0.738588050939143
2004,87,0.686115319200326
2005,87,0.565842074574903
2006,87,0.635765719111078
2007,87,0.776535543380305
2008,87,0.554179751634365
2009,87,0.514815172413364
2010,87,0.598309998400509
2011,87,0.609901146206539
2012,87,0.452860933262855
2013,87,0.471529322210699
2014,87,0.566775010898709
2015,87,0.647874150425196
2016,87,0.686564029660076
2017,87,0.661954747512937
1995,88,0.576666469871998
1996,88,0.175162747502327
1997,88,0.537379703298211
1998,88,0.36266981959343
1999,88,0.421305315196514
2000,88,0.416335353255272
2001,88,0.483018499612808
2002,88,0.373626907356083
2003,88,0.436863379180431
2004,88,0.166542129218578
2005,88,0.262130203843117
2006,88,-0.0903996272012591
2007,88,0.0243041360750794
2008,88,0.236336320638657
2009,88,0.285813531279564
2010,88,0.40385178476572
2011,88,0.444824826717377
2012,88,0.269403944909573
2013,88,0.237921896576881
2014,88,0.577822118997574
2015,88,0.247196942940354
2016,88,0.74562976360321
2017,88,0.369126668572426
1995,89,-0.183635008987039
1996,89,-0.20412134937942
1997,89,-0.244811818236485
1998,89,-0.234136145794764
1999,89,-0.280943973179092
2000,89,-0.0948725128546357
2001,89,-0.27680168254301
2002,89,-0.258070480776951
2003,89,-0.408757096156478
2004,89,-0.250997239316348
2005,89,-0.412485005799681
2006,89,-0.402692222036421
2007,89,-0.511843263171613
2008,89,-0.505375796929002
2009,89,-0.447208161465824
2010,89,-0.492605092003942
2011,89,-0.60816005943343
2012,89,-0.616936387494206
2013,89,-0.715865040197969
2014,89,-0.720930397510529
2015,89,-0.366551274433732
2016,89,-0.444288284401409
2017,89,-0.486173383076675
1995,90,0.853026733366829
1996,90,0.865184712590593
1997,90,0.893956743462971
1998,90,0.903720268641006
1999,90,0.852884522399329
2000,90,0.971612546705838
2001,90,0.946957112261743
2002,90,0.946303734725172
2003,90,0.962823283943263
2004,90,0.924686118170168
2005,90,1.01431037090493
2006,90,1.05748639058209
2007,90,0.921666265945091
2008,90,0.970949630958564
2009,90,0.947167017243125
2010,90,1.00183578309688
2011,90,1.01647741861543
2012,90,1.02126676927913
2013,90,1.11819032252286
2014,90,1.01037808710879
2015,90,1.03401542645191
2016,90,0.941878881418344
2017,90,1.03685575497873
1995,91,0.0173160299392683
1996,91,0.29083356976376
1997,91,0.250648394360074
1998,91,0.213686314650529
1999,91,0.259999587067536
2000,91,0.298676388072116
2001,91,0.426211472534175
2002,91,0.370693000632205
2003,91,0.207011123320886
2004,91,0.35445676717375
2005,91,0.309747410672052
2006,91,0.44819740179394
2007,91,0.532508531851428
2008,91,0.710603770400797
2009,91,0.818320885832821
2010,91,0.699823077235903
2011,91,0.691435528653009
2012,91,0.628405681545181
2013,91,0.636219947731921
2014,91,0.753063601574728
2015,91,0.833386488258839
2016,91,0.774717854601996
2017,91,0.553959511220455
1995,92,0.130868409863777
1996,92,0.269357674651676
1997,92,0.308253069718679
1998,92,0.113941189315584
1999,92,0.177047675682439
2000,92,0.193748290340106
2001,92,0.30525389727619
2002,92,0.154226345320543
2003,92,0.313917067315843
2004,92,0.393194776442316
2005,92,0.488665921820535
2006,92,0.397889776362313
2007,92,-0.0686827600002289
2008,92,0.365561423202356
2009,92,0.265238048301803
2010,92,0.461493162645234
2011,92,0.465504493978289
2012,92,0.442597145421637
2013,92,0.64167113105456
2014,92,0.592837386661106
2015,92,0.468305413921674
2016,92,0.636794692940182
2017,92,0.553856021828122
1995,93,0.753656819462776
1996,93,0.533184004149267
1997,93,0.39101137646607
1998,93,0.571325802377292
1999,93,0.505841927868979
2000,93,0.363545043127877
2001,93,0.415624898991415
2002,93,0.157523082835334
2003,93,0.164378710623298
2004,93,0.0501522081238883
2005,93,0.40750279384
2006,93,0.425197746072497
2007,93,0.670547444905554
2008,93,0.534465409815311
2009,93,0.535352447203228
2010,93,0.334705535854612
2011,93,0.255176583571093
2012,93,0.445287410702024
2013,93,0.39507940943752
2014,93,0.36203749690737
2015,93,0.338892221450806
2016,93,0.479218253067562
2017,93,0.536458251731736
1995,94,0.317501455545425
1996,94,0.462470067664981
1997,94,0.285190861672163
1998,94,0.335378047078848
1999,94,0.290866918861866
2000,94,0.188266997536023
2001,94,0.508354262759288
2002,94,0.294079213092725
2003,94,0.345203132679065
2004,94,0.342344851543506
2005,94,0.267749730497599
2006,94,0.295376998682817
2007,94,0.310476172715426
2008,94,0.329020525018374
2009,94,0.480897445852558
2010,94,0.44540024548769
2011,94,0.490941636264324
2012,94,0.415272507816553
2013,94,0.370554232348998
2014,94,0.340010670324167
2015,94,0.249158820758263
2016,94,0.324753674368064
2017,94,0.256807981679837
1995,95,-0.40348439256195
1996,95,-0.406035214662552
1997,95,-0.17341093160212
1998,95,-0.357356322929263
1999,95,-0.0951529499143362
2000,95,0.0333034861832857
2001,95,0.0514972636010498
2002,95,0.00164682045578957
2003,95,0.103039007633924
2004,95,-0.0471381256356835
2005,95,-0.0336659420281649
2006,95,0.231645494233817
2007,95,-0.19450608023908
2008,95,0.140610641799867
2009,95,0.0610442645847797
2010,95,0.187535856850445
2011,95,0.29120509326458
2012,95,0.330991912633181
2013,95,0.192682854831219
2014,95,0.0788024161010981
2015,95,0.0620047012344003
2016,95,0.330726291052997
2017,95,0.271461524069309
1995,96,-0.230221944550673
1996,96,-0.0416529162062539
1997,96,-0.102665207452244
1998,96,-0.138295211311844
1999,96,-0.184253746022781
2000,96,-0.154025410819385
2001,96,-0.160732866122594
2002,96,-0.0782435324249996
2003,96,-0.213926007764207
2004,96,-0.263609482596318
2005,96,-0.223838948851658
2006,96,-0.302155227710803
2007,96,-0.180969558656216
2008,96,-0.0603241076072057
2009,96,-0.0982615422043535
2010,96,-0.122509664648937
2011,96,-0.111319597603546
2012,96,0.0995549087981797
2013,96,0.0233478913238893
2014,96,0.0195505692520075
2015,96,-0.0409246455464098
2016,96,0.00657915530933274
2017,96,0.0650600804688616
1995,97,-0.571748661498229
1996,97,-0.718519677718481
1997,97,-0.561996241410573
1998,97,-0.588394977152348
1999,97,-0.466546528041363
2000,97,-0.545716630915801
2001,97,-0.364702974756559
2002,97,-0.345759108662605
2003,97,-0.660424401362737
2004,97,-0.580831645677487
2005,97,-0.605030884345373
2006,97,-0.429504158596198
2007,97,-0.422539246579011
2008,97,-0.307957167426745
2009,97,-0.55918363823245
2010,97,-0.461718016614517
2011,97,-0.268780633807182
2012,97,-0.347830140963197
2013,97,-0.349491152136276
2014,97,-0.322097842892011
2015,97,-0.281887045751015
2016,97,-0.366654845575492
2017,97,-0.384616338958343
1995,99,-0.921768188476562
1996,99,-0.831666760146618
1997,99,-0.851918995380402
1998,99,-0.888918966054916
1999,99,-0.730286926031113
2000,99,-0.618610836565495
2001,99,-0.776664391160011
2002,99,-0.75333745777607
2003,99,-0.910368531942368
2004,99,-0.7455835044384
2005,99,-0.676371783018112
2006,99,-0.620289698243141
2007,99,-0.507595643401146
2008,99,-0.690526898950338
2009,99,-0.527357641607523
2010,99,-0.628642484545708
2011,99,-0.743310004472733
2012,99,-0.61614059843123
2013,99,-0.707952193915844
2014,99,-0.614025488495827
2015,99,-0.745927438139916
2016,99,-0.523821838200092
2017,99,-0.637068293988705
1995,unspecified,
1996,unspecified,
1997,unspecified,
1998,unspecified,
1999,unspecified,
2000,unspecified,
2001,unspecified,
2002,unspecified,
2003,unspecified,
2004,unspecified,
2005,unspecified,
2006,unspecified,
2007,unspecified,
2008,unspecified,
2009,unspecified,
2010,unspecified,
2011,unspecified,
2012,unspecified,
2013,unspecified,
2014,unspecified,
2015,unspecified,
2016,unspecified,
2017,unspecified,
1995,travel,-0.63773872
1996,travel,-0.80289201
1997,travel,-0.66035784
1998,travel,-0.73021455
1999,travel,-0.7810956
2000,travel,-0.78721454
2001,travel,-0.8989313
2002,travel,-0.890198
2003,travel,-0.91145975
2004,travel,-0.90137188
2005,travel,-0.72747766
2006,travel,-0.64461298
2007,travel,-0.58977668
2008,travel,-0.65153993
2009,travel,-0.63604862
2010,travel,-0.58678499
2011,travel,-0.5435803
2012,travel,-0.62527275
2013,travel,-0.64698678
2014,travel,-0.69654271
2015,travel,-0.6792741
2016,travel,-0.70177095
2017,travel,-0.70056995
1995,transport,-0.72707005
1996,transport,-0.71409745
1997,transport,-0.58282154
1998,transport,-0.51459251
1999,transport,-0.58987302
2000,transport,-0.43038259
2001,transport,-0.42305098
2002,transport,-0.49186322
2003,transport,-0.45955252
2004,transport,-0.56703608
2005,transport,-0.40768701
2006,transport,-0.43238843
2007,transport,-0.41279655
2008,transport,-0.3700986
2009,transport,-0.46849172
2010,transport,-0.3737181
2011,transport,-0.20359682
2012,transport,-0.17867357
2013,transport,-0.15146128
2014,transport,-0.31676026
2015,transport,-0.35724207
2016,transport,-0.50211883
2017,transport,-0.5469589
1995,ict,-0.75826043
1996,ict,-0.54517993
1997,ict,-0.43216545
1998,ict,-0.65704951
1999,ict,-0.56286797
2000,ict,-0.48900351
2001,ict,-0.4772826
2002,ict,-0.43162212
2003,ict,-0.4643215
2004,ict,-0.54050895
2005,ict,-0.36973913
2006,ict,-0.18502536
2007,ict,-0.25243428
2008,ict,-0.32433444
2009,ict,-0.24783453
2010,ict,-0.33259555
2011,ict,-0.14570992
2012,ict,-0.06714891
2013,ict,-0.00372417
2014,ict,0.11235933
2015,ict,0.04427773
2016,ict,0.04160723
2017,ict,0.30771346
1995,financial,0.45180591
1996,financial,0.23039176
1997,financial,0.05108429
1998,financial,0.26837943
1999,financial,0.39942763
2000,financial,0.66967277
2001,financial,0.79884809
2002,financial,0.95626861
2003,financial,1.4795301
2004,financial,1.5566537
2005,financial,2.4284137
2006,financial,1.7252834
2007,financial,1.8518475
2008,financial,1.7949237
2009,financial,2.0196646
2010,financial,1.8714688
2011,financial,1.1945667
2012,financial,0.76464883
2013,financial,0.48561843
2014,financial,0.65314675
2015,financial,0.95696555
2016,financial,0.46215087
2017,financial,0.52768711
